waveform,[R1],[R2],[R3]
Input,16_1,16_2,16_3
delta_t,0.082008,0.082008,0.082008
Frequency,12.5,12.5,12.5
Scaling,3921.568604,3921.568604,3921.568604
,,,
Date        Time,Y[R1],Y[R2],Y[R3]
"07/04/2020 17:28:00,76055",-9.05E+00,-1.24E+01,1.02E+01
"07/04/2020 17:28:00,84255",1.63E+00,7.41E+00,-1.26E+01
"07/04/2020 17:28:00,92456",1.07E+01,1.27E+01,-9.17E+00
"07/04/2020 17:28:01,00657",-7.54E-01,-6.41E+00,1.16E+01
"07/04/2020 17:28:01,08858",-7.29E+00,-8.80E+00,5.65E+00
"07/04/2020 17:28:01,17058",3.90E+00,9.42E+00,-1.28E+01
"07/04/2020 17:28:01,25259",8.80E+00,9.05E+00,-4.78E+00
"07/04/2020 17:28:01,33460",-2.51E+00,-8.04E+00,1.13E+01
"07/04/2020 17:28:01,41661",-5.40E+00,-5.15E+00,1.38E+00
"07/04/2020 17:28:01,49862",5.65E+00,1.07E+01,-1.26E+01
"07/04/2020 17:28:01,58062",6.79E+00,5.65E+00,-1.13E+00
"07/04/2020 17:28:01,66263",-3.90E+00,-8.67E+00,1.04E+01
"07/04/2020 17:28:01,74464",-3.14E+00,-1.63E+00,-2.14E+00
"07/04/2020 17:28:01,82665",6.79E+00,1.07E+01,-1.12E+01
"07/04/2020 17:28:01,90866",4.65E+00,2.26E+00,1.88E+00
"07/04/2020 17:28:01,99066",-4.40E+00,-8.17E+00,8.55E+00
"07/04/2020 17:28:02,07267",-1.13E+00,1.51E+00,-4.90E+00
"07/04/2020 17:28:02,15468",6.91E+00,9.55E+00,-8.92E+00
"07/04/2020 17:28:02,23669",2.51E+00,-5.03E-01,4.27E+00
"07/04/2020 17:28:02,31869",-4.27E+00,-6.66E+00,5.91E+00
"07/04/2020 17:28:02,40070",1.01E+00,4.02E+00,-6.79E+00
"07/04/2020 17:28:02,48271",6.66E+00,8.04E+00,-6.03E+00
"07/04/2020 17:28:02,56472",5.03E-01,-2.64E+00,5.78E+00
"07/04/2020 17:28:02,64673",-3.64E+00,-4.90E+00,3.02E+00
"07/04/2020 17:28:02,72873",2.89E+00,5.65E+00,-7.79E+00
"07/04/2020 17:28:02,81074",5.65E+00,5.91E+00,-3.39E+00
"07/04/2020 17:28:02,89275",-8.80E-01,-4.02E+00,6.16E+00
"07/04/2020 17:28:02,97476",-2.51E+00,-2.51E+00,3.77E-01
"07/04/2020 17:28:03,05676",4.15E+00,6.79E+00,-7.67E+00
"07/04/2020 17:28:03,13877",4.40E+00,3.52E+00,-6.28E-01
"07/04/2020 17:28:03,22078",-1.88E+00,-4.65E+00,5.78E+00
"07/04/2020 17:28:03,30279",-1.01E+00,-1.26E-01,-2.39E+00
"07/04/2020 17:28:03,38480",4.78E+00,7.04E+00,-6.79E+00
"07/04/2020 17:28:03,46680",3.02E+00,1.26E+00,1.51E+00
"07/04/2020 17:28:03,54881",-2.26E+00,-4.40E+00,4.52E+00
"07/04/2020 17:28:03,63082",5.03E-01,2.14E+00,-4.15E+00
"07/04/2020 17:28:03,71283",5.03E+00,6.28E+00,-5.28E+00
"07/04/2020 17:28:03,79483",1.63E+00,-5.03E-01,3.14E+00
"07/04/2020 17:28:03,87684",-2.26E+00,-3.39E+00,2.89E+00
"07/04/2020 17:28:03,95885",1.76E+00,3.64E+00,-5.15E+00
"07/04/2020 17:28:04,04086",4.65E+00,5.15E+00,-3.27E+00
"07/04/2020 17:28:04,12287",3.77E-01,-2.01E+00,4.15E+00
"07/04/2020 17:28:04,20487",-1.51E+00,-2.01E+00,7.54E-01
"07/04/2020 17:28:04,28688",3.02E+00,4.90E+00,-5.53E+00
"07/04/2020 17:28:04,36889",3.90E+00,3.39E+00,-1.38E+00
"07/04/2020 17:28:04,45090",-5.03E-01,-2.76E+00,4.02E+00
"07/04/2020 17:28:04,53290",-5.03E-01,-2.51E-01,-1.13E+00
"07/04/2020 17:28:04,61491",3.64E+00,5.28E+00,-5.15E+00
"07/04/2020 17:28:04,69692",3.02E+00,1.76E+00,3.77E-01
"07/04/2020 17:28:04,77893",-1.01E+00,-2.76E+00,3.27E+00
"07/04/2020 17:28:04,86094",3.77E-01,1.26E+00,-2.51E+00
"07/04/2020 17:28:04,94294",3.77E+00,5.03E+00,-4.15E+00
"07/04/2020 17:28:05,02495",1.88E+00,3.77E-01,1.63E+00
"07/04/2020 17:28:05,10696",-1.13E+00,-2.26E+00,2.01E+00
"07/04/2020 17:28:05,18897",1.38E+00,2.76E+00,-3.64E+00
"07/04/2020 17:28:05,27097",3.90E+00,4.15E+00,-2.89E+00
"07/04/2020 17:28:05,35298",1.13E+00,-7.54E-01,2.39E+00
"07/04/2020 17:28:05,43499",-7.54E-01,-1.13E+00,6.28E-01
"07/04/2020 17:28:05,51700",2.26E+00,3.77E+00,-4.15E+00
"07/04/2020 17:28:05,59901",3.27E+00,3.14E+00,-1.63E+00
"07/04/2020 17:28:05,68101",2.51E-01,-1.38E+00,2.64E+00
"07/04/2020 17:28:05,76302",-1.26E-01,0.00E+00,-8.80E-01
"07/04/2020 17:28:05,84503",2.89E+00,4.02E+00,-4.02E+00
"07/04/2020 17:28:05,92704",2.89E+00,1.88E+00,0.00E+00
"07/04/2020 17:28:06,00904",-3.77E-01,-1.63E+00,2.14E+00
"07/04/2020 17:28:06,09105",6.28E-01,1.01E+00,-2.01E+00
"07/04/2020 17:28:06,17306",3.27E+00,4.02E+00,-3.52E+00
"07/04/2020 17:28:06,25507",1.88E+00,7.54E-01,6.28E-01
"07/04/2020 17:28:06,33708",-5.03E-01,-1.38E+00,1.51E+00
"07/04/2020 17:28:06,41908",1.38E+00,2.14E+00,-2.89E+00
"07/04/2020 17:28:06,50109",3.14E+00,3.39E+00,-2.51E+00
"07/04/2020 17:28:06,58310",1.13E+00,-1.26E-01,1.51E+00
"07/04/2020 17:28:06,66511",-2.51E-01,-6.28E-01,3.77E-01
"07/04/2020 17:28:06,74711",2.01E+00,3.14E+00,-3.39E+00
"07/04/2020 17:28:06,82912",2.89E+00,2.76E+00,-1.26E+00
"07/04/2020 17:28:06,91113",6.28E-01,-6.28E-01,1.63E+00
"07/04/2020 17:28:06,99314",2.51E-01,3.77E-01,-8.80E-01
"07/04/2020 17:28:07,07515",2.51E+00,3.39E+00,-3.39E+00
"07/04/2020 17:28:07,15715",2.39E+00,1.76E+00,-3.77E-01
"07/04/2020 17:28:07,23916",2.51E-01,-7.54E-01,1.26E+00
"07/04/2020 17:28:07,32117",8.80E-01,1.13E+00,-1.76E+00
"07/04/2020 17:28:07,40318",2.76E+00,3.27E+00,-2.76E+00
"07/04/2020 17:28:07,48519",1.76E+00,7.54E-01,5.03E-01
"07/04/2020 17:28:07,56719",0.00E+00,-6.28E-01,7.54E-01
"07/04/2020 17:28:07,64920",1.38E+00,2.14E+00,-2.39E+00
"07/04/2020 17:28:07,73121",2.76E+00,2.89E+00,-2.01E+00
"07/04/2020 17:28:07,81322",1.38E+00,1.26E-01,8.80E-01
"07/04/2020 17:28:07,89522",2.51E-01,-1.26E-01,0.00E+00
"07/04/2020 17:28:07,97723",2.14E+00,2.64E+00,-2.76E+00
"07/04/2020 17:28:08,05924",2.51E+00,2.14E+00,-1.01E+00
"07/04/2020 17:28:08,14125",6.28E-01,-3.77E-01,1.01E+00
"07/04/2020 17:28:08,22326",7.54E-01,7.54E-01,-8.80E-01
"07/04/2020 17:28:08,30526",2.51E+00,2.89E+00,-2.64E+00
"07/04/2020 17:28:08,38727",2.26E+00,1.51E+00,-3.77E-01
"07/04/2020 17:28:08,46928",5.03E-01,-2.51E-01,8.80E-01
"07/04/2020 17:28:08,55129",1.26E+00,1.51E+00,-1.76E+00
"07/04/2020 17:28:08,63329",2.51E+00,2.89E+00,-2.14E+00
"07/04/2020 17:28:08,71530",1.88E+00,8.80E-01,2.51E-01
"07/04/2020 17:28:08,79731",5.03E-01,-1.26E-01,1.26E-01
"07/04/2020 17:28:08,87932",1.76E+00,2.01E+00,-2.14E+00
"07/04/2020 17:28:08,96133",2.64E+00,2.51E+00,-1.63E+00
"07/04/2020 17:28:09,04333",1.38E+00,3.77E-01,6.28E-01
"07/04/2020 17:28:09,12534",6.28E-01,2.51E-01,-3.77E-01
"07/04/2020 17:28:09,20735",2.14E+00,2.51E+00,-2.26E+00
"07/04/2020 17:28:09,28936",2.39E+00,2.01E+00,-1.01E+00
"07/04/2020 17:28:09,37136",1.01E+00,1.26E-01,7.54E-01
"07/04/2020 17:28:09,45337",1.13E+00,1.01E+00,-1.26E+00
"07/04/2020 17:28:09,53538",2.39E+00,2.76E+00,-2.14E+00
"07/04/2020 17:28:09,61739",2.01E+00,1.26E+00,-2.51E-01
"07/04/2020 17:28:09,69940",7.54E-01,1.26E-01,3.77E-01
"07/04/2020 17:28:09,78140",1.51E+00,1.63E+00,-1.63E+00
"07/04/2020 17:28:09,86341",2.51E+00,2.51E+00,-2.01E+00
"07/04/2020 17:28:09,94542",1.51E+00,1.01E+00,0.00E+00
"07/04/2020 17:28:10,02743",8.80E-01,5.03E-01,-1.26E-01
"07/04/2020 17:28:10,10943",1.63E+00,2.14E+00,-1.88E+00
"07/04/2020 17:28:10,19144",2.39E+00,2.14E+00,-1.38E+00
"07/04/2020 17:28:10,27345",1.26E+00,3.77E-01,3.77E-01
"07/04/2020 17:28:10,35546",1.01E+00,8.80E-01,-7.54E-01
"07/04/2020 17:28:10,43747",2.26E+00,2.39E+00,-2.26E+00
"07/04/2020 17:28:10,51947",2.26E+00,1.88E+00,-7.54E-01
"07/04/2020 17:28:10,60148",1.13E+00,3.77E-01,2.51E-01
"07/04/2020 17:28:10,68349",1.38E+00,1.26E+00,-1.26E+00
"07/04/2020 17:28:10,76550",2.39E+00,2.39E+00,-1.76E+00
"07/04/2020 17:28:10,84750",1.76E+00,1.13E+00,-2.51E-01
"07/04/2020 17:28:10,92951",1.13E+00,2.51E-01,-1.26E-01
"07/04/2020 17:28:11,01152",1.63E+00,1.63E+00,-1.63E+00
"07/04/2020 17:28:11,09353",2.39E+00,2.26E+00,-1.63E+00
"07/04/2020 17:28:11,17554",1.51E+00,7.54E-01,0.00E+00
"07/04/2020 17:28:11,25754",1.13E+00,6.28E-01,-3.77E-01
"07/04/2020 17:28:11,33955",2.01E+00,2.01E+00,-2.01E+00
"07/04/2020 17:28:11,42156",2.51E+00,1.88E+00,-1.13E+00
"07/04/2020 17:28:11,50357",1.26E+00,7.54E-01,1.26E-01
"07/04/2020 17:28:11,58557",1.26E+00,1.13E+00,-8.80E-01
"07/04/2020 17:28:11,66758",2.26E+00,2.26E+00,-2.01E+00
"07/04/2020 17:28:11,74959",2.26E+00,1.51E+00,-7.54E-01
"07/04/2020 17:28:11,83160",1.26E+00,5.03E-01,0.00E+00
"07/04/2020 17:28:11,91361",1.51E+00,1.51E+00,-1.51E+00
"07/04/2020 17:28:11,99561",2.26E+00,2.39E+00,-1.51E+00
"07/04/2020 17:28:12,07762",1.88E+00,1.01E+00,-2.51E-01
"07/04/2020 17:28:12,15963",1.01E+00,6.28E-01,-3.77E-01
"07/04/2020 17:28:12,24164",1.88E+00,1.88E+00,-1.63E+00
"07/04/2020 17:28:12,32364",2.26E+00,2.01E+00,-1.13E+00
"07/04/2020 17:28:12,40565",1.51E+00,8.80E-01,-1.26E-01
"07/04/2020 17:28:12,48766",1.51E+00,1.13E+00,-7.54E-01
"07/04/2020 17:28:12,56967",2.14E+00,2.01E+00,-1.63E+00
"07/04/2020 17:28:12,65168",2.14E+00,1.26E+00,-1.26E-01
"07/04/2020 17:28:12,73368",6.28E-01,-1.26E+00,2.14E+00
"07/04/2020 17:28:12,81569",-2.51E-01,-1.38E+00,1.63E+00
"07/04/2020 17:28:12,89770",7.54E-01,-1.26E-01,2.51E-01
"07/04/2020 17:28:12,97971",1.51E+00,1.01E+00,-6.28E-01
"07/04/2020 17:28:13,06172",2.01E+00,2.01E+00,-2.01E+00
"07/04/2020 17:28:13,14372",2.76E+00,2.89E+00,-2.26E+00
"07/04/2020 17:28:13,22573",2.26E+00,1.26E+00,-3.77E-01
"07/04/2020 17:28:13,30774",8.80E-01,-3.77E-01,1.01E+00
"07/04/2020 17:28:13,38975",1.01E+00,6.28E-01,-3.77E-01
"07/04/2020 17:28:13,47175",1.76E+00,7.54E-01,1.26E-01
"07/04/2020 17:28:13,55376",5.03E-01,-1.51E+00,2.26E+00
"07/04/2020 17:28:13,63577",0.00E+00,-1.26E+00,1.26E+00
"07/04/2020 17:28:13,71778",1.26E+00,8.80E-01,-6.28E-01
"07/04/2020 17:28:13,79979",1.63E+00,3.77E-01,2.51E-01
"07/04/2020 17:28:13,88179",5.03E-01,-1.01E+00,1.38E+00
"07/04/2020 17:28:13,96380",6.28E-01,-2.51E-01,3.77E-01
"07/04/2020 17:28:14,04581",1.51E+00,5.03E-01,2.51E-01
"07/04/2020 17:28:14,12782",3.77E-01,-2.14E+00,3.64E+00
"07/04/2020 17:28:14,20982",-1.26E+00,-3.14E+00,3.39E+00
"07/04/2020 17:28:14,29183",7.54E-01,6.28E-01,-1.38E+00
"07/04/2020 17:28:14,37384",2.89E+00,2.14E+00,-8.80E-01
"07/04/2020 17:28:14,45585",2.51E-01,-2.64E+00,4.40E+00
"07/04/2020 17:28:14,53786",-1.38E+00,-2.64E+00,2.14E+00
"07/04/2020 17:28:14,61986",2.26E+00,2.89E+00,-3.27E+00
"07/04/2020 17:28:14,70187",3.27E+00,1.51E+00,2.51E-01
"07/04/2020 17:28:14,78388",-7.54E-01,-3.14E+00,4.27E+00
"07/04/2020 17:28:14,86589",-6.28E-01,-1.13E+00,2.51E-01
"07/04/2020 17:28:14,94789",2.51E+00,2.26E+00,-2.01E+00
"07/04/2020 17:28:15,02990",1.38E+00,-7.54E-01,2.89E+00
"07/04/2020 17:28:15,11191",-1.26E+00,-3.02E+00,3.39E+00
"07/04/2020 17:28:15,19392",7.54E-01,6.28E-01,-1.26E+00
"07/04/2020 17:28:15,27593",2.64E+00,1.38E+00,1.26E-01
"07/04/2020 17:28:15,35793",-1.26E-01,-2.14E+00,3.27E+00
"07/04/2020 17:28:15,43994",-3.77E-01,-1.01E+00,5.03E-01
"07/04/2020 17:28:15,52195",2.51E+00,2.14E+00,-2.26E+00
"07/04/2020 17:28:15,60396",1.51E+00,-5.03E-01,2.39E+00
"07/04/2020 17:28:15,68596",-1.01E+00,-2.64E+00,2.64E+00
"07/04/2020 17:28:15,76797",1.26E+00,8.80E-01,-1.26E+00
"07/04/2020 17:28:15,84998",2.39E+00,1.13E+00,0.00E+00
"07/04/2020 17:28:15,93199",5.03E-01,-1.01E+00,1.51E+00
"07/04/2020 17:28:16,01400",1.13E+00,5.03E-01,-5.03E-01
"07/04/2020 17:28:16,09600",2.39E+00,2.01E+00,-1.38E+00
"07/04/2020 17:28:16,17801",2.01E+00,1.13E+00,1.26E-01
"07/04/2020 17:28:16,26002",7.54E-01,-7.54E-01,1.26E+00
"07/04/2020 17:28:16,34203",1.13E+00,5.03E-01,-3.77E-01
"07/04/2020 17:28:16,42403",1.88E+00,1.13E+00,-6.28E-01
"07/04/2020 17:28:16,50604",1.26E+00,-1.26E-01,8.80E-01
"07/04/2020 17:28:16,58805",6.28E-01,-8.80E-01,1.38E+00
"07/04/2020 17:28:16,67006",8.80E-01,-1.26E-01,5.03E-01
"07/04/2020 17:28:16,75207",1.13E+00,0.00E+00,5.03E-01
"07/04/2020 17:28:16,83407",5.03E-01,-1.13E+00,1.88E+00
"07/04/2020 17:28:16,91608",-1.26E-01,-2.01E+00,2.89E+00
"07/04/2020 17:28:16,99809",0.00E+00,-2.01E+00,2.76E+00
"07/04/2020 17:28:17,08010",-2.51E-01,-3.02E+00,4.15E+00
"07/04/2020 17:28:17,16210",-1.51E+00,-4.65E+00,5.15E+00
"07/04/2020 17:28:17,24411",-1.26E+00,-3.39E+00,3.52E+00
"07/04/2020 17:28:17,32612",0.00E+00,-2.01E+00,2.51E+00
"07/04/2020 17:28:17,40813",-2.51E-01,-2.89E+00,4.02E+00
"07/04/2020 17:28:17,49014",-1.13E+00,-3.77E+00,4.27E+00
"07/04/2020 17:28:17,57214",-6.28E-01,-2.64E+00,3.02E+00
"07/04/2020 17:28:17,65415",1.26E-01,-1.88E+00,2.64E+00
"07/04/2020 17:28:17,73616",0.00E+00,-2.01E+00,2.51E+00
"07/04/2020 17:28:17,81817",2.51E-01,-1.13E+00,1.38E+00
"07/04/2020 17:28:17,90017",7.54E-01,-7.54E-01,1.51E+00
"07/04/2020 17:28:17,98218",6.28E-01,-5.03E-01,6.28E-01
"07/04/2020 17:28:18,06419",1.88E+00,1.63E+00,-1.63E+00
"07/04/2020 17:28:18,14620",2.76E+00,2.26E+00,-1.63E+00
"07/04/2020 17:28:18,22821",1.76E+00,6.28E-01,1.26E-01
"07/04/2020 17:28:18,31021",1.13E+00,3.77E-01,-2.51E-01
"07/04/2020 17:28:18,39222",2.26E+00,2.26E+00,-2.51E+00
"07/04/2020 17:28:18,47423",2.76E+00,2.14E+00,-1.13E+00
"07/04/2020 17:28:18,55624",1.51E+00,3.77E-01,3.77E-01
"07/04/2020 17:28:18,63824",1.63E+00,1.01E+00,-1.13E+00
"07/04/2020 17:28:18,72025",2.51E+00,2.39E+00,-1.88E+00
"07/04/2020 17:28:18,80226",2.51E+00,1.88E+00,-1.01E+00
"07/04/2020 17:28:18,88427",1.51E+00,5.03E-01,0.00E+00
"07/04/2020 17:28:18,96628",2.01E+00,1.63E+00,-1.51E+00
"07/04/2020 17:28:19,04828",2.64E+00,2.39E+00,-1.63E+00
"07/04/2020 17:28:19,13029",2.14E+00,1.13E+00,-2.51E-01
"07/04/2020 17:28:19,21230",1.38E+00,6.28E-01,-5.03E-01
"07/04/2020 17:28:19,29431",2.14E+00,2.14E+00,-1.88E+00
"07/04/2020 17:28:19,37632",2.64E+00,2.14E+00,-1.26E+00
"07/04/2020 17:28:19,45832",1.76E+00,8.80E-01,-2.51E-01
"07/04/2020 17:28:19,54033",1.51E+00,1.13E+00,-7.54E-01
"07/04/2020 17:28:19,62234",2.51E+00,2.39E+00,-1.88E+00
"07/04/2020 17:28:19,70435",2.51E+00,1.76E+00,-1.01E+00
"07/04/2020 17:28:19,78635",1.51E+00,6.28E-01,-1.26E-01
"07/04/2020 17:28:19,86836",1.76E+00,1.38E+00,-1.26E+00
"07/04/2020 17:28:19,95037",2.64E+00,2.39E+00,-1.88E+00
"07/04/2020 17:28:20,03238",2.26E+00,1.38E+00,-5.03E-01
"07/04/2020 17:28:20,11439",1.51E+00,1.01E+00,-3.77E-01
"07/04/2020 17:28:20,19639",2.01E+00,1.88E+00,-1.63E+00
"07/04/2020 17:28:20,27840",0.00E+00,2.51E-01,1.26E-01
"07/04/2020 17:28:20,36041",2.51E-01,-5.03E-01,8.80E-01
"07/04/2020 17:28:20,44242",-2.51E-01,-1.01E+00,1.13E+00
"07/04/2020 17:28:20,52442",0.00E+00,-1.26E-01,0.00E+00
"07/04/2020 17:28:20,60643",5.03E-01,0.00E+00,1.26E-01
"07/04/2020 17:28:20,68844",0.00E+00,-8.80E-01,1.13E+00
"07/04/2020 17:28:20,77045",-3.77E-01,-7.54E-01,7.54E-01
"07/04/2020 17:28:20,85246",2.51E-01,1.26E-01,0.00E+00
"07/04/2020 17:28:20,93446",6.28E-01,0.00E+00,5.03E-01
"07/04/2020 17:28:21,01647",-1.26E-01,-1.01E+00,1.38E+00
"07/04/2020 17:28:21,09848",-2.51E-01,-5.03E-01,5.03E-01
"07/04/2020 17:28:21,18049",2.51E-01,3.77E-01,-1.26E-01
"07/04/2020 17:28:21,26249",2.51E-01,-5.03E-01,1.01E+00
"07/04/2020 17:28:21,34450",-3.77E-01,-1.01E+00,1.26E+00
"07/04/2020 17:28:21,42651",0.00E+00,-3.77E-01,2.51E-01
"07/04/2020 17:28:21,50852",7.54E-01,1.26E-01,-1.26E-01
"07/04/2020 17:28:21,59053",0.00E+00,-6.28E-01,1.26E+00
"07/04/2020 17:28:21,67253",-2.51E-01,-1.01E+00,1.13E+00
"07/04/2020 17:28:21,75454",2.51E-01,-1.26E-01,0.00E+00
"07/04/2020 17:28:21,83655",6.28E-01,1.26E-01,2.51E-01
"07/04/2020 17:28:21,91856",0.00E+00,-6.28E-01,1.13E+00
"07/04/2020 17:28:22,00056",0.00E+00,-8.80E-01,8.80E-01
"07/04/2020 17:28:22,08257",3.77E-01,0.00E+00,-2.51E-01
"07/04/2020 17:28:22,16458",6.28E-01,-1.26E-01,5.03E-01
"07/04/2020 17:28:22,24659",0.00E+00,-8.80E-01,1.26E+00
"07/04/2020 17:28:22,32860",0.00E+00,-3.77E-01,3.77E-01
"07/04/2020 17:28:22,41060",5.03E-01,2.51E-01,1.26E-01
"07/04/2020 17:28:22,49261",5.03E-01,-2.51E-01,7.54E-01
"07/04/2020 17:28:22,57462",-1.26E-01,-8.80E-01,1.13E+00
"07/04/2020 17:28:22,65663",0.00E+00,-2.51E-01,5.03E-01
"07/04/2020 17:28:22,73863",5.03E-01,-1.26E-01,1.26E-01
"07/04/2020 17:28:22,82064",2.51E-01,-5.03E-01,7.54E-01
"07/04/2020 17:28:22,90265",-1.26E-01,-6.28E-01,6.28E-01
"07/04/2020 17:28:22,98466",6.28E-01,5.03E-01,-7.54E-01
"07/04/2020 17:28:23,06667",1.13E+00,1.01E+00,-8.80E-01
"07/04/2020 17:28:23,14867",7.54E-01,3.77E-01,1.26E-01
"07/04/2020 17:28:23,23068",3.77E-01,0.00E+00,-1.26E-01
"07/04/2020 17:28:23,31269",6.28E-01,7.54E-01,-1.01E+00
"07/04/2020 17:28:23,39470",1.01E+00,1.01E+00,-5.03E-01
"07/04/2020 17:28:23,47670",5.03E-01,0.00E+00,6.28E-01
"07/04/2020 17:28:23,55871",2.51E-01,-5.03E-01,6.28E-01
"07/04/2020 17:28:23,64072",2.51E-01,-7.54E-01,1.38E+00
"07/04/2020 17:28:23,72273",-1.51E+00,-5.28E+00,7.67E+00
"07/04/2020 17:28:23,80474",-5.53E+00,-1.02E+01,1.07E+01
"07/04/2020 17:28:23,88674",-4.27E+00,-6.41E+00,5.53E+00
"07/04/2020 17:28:23,96875",-1.76E+00,-4.27E+00,5.15E+00
"07/04/2020 17:28:24,05076",-3.27E+00,-7.41E+00,8.55E+00
"07/04/2020 17:28:24,13277",-4.65E+00,-8.17E+00,8.80E+00
"07/04/2020 17:28:24,21477",-4.27E+00,-9.17E+00,1.09E+01
"07/04/2020 17:28:24,29678",-7.16E+00,-1.51E+01,1.73E+01
"07/04/2020 17:28:24,37879",-1.12E+01,-2.16E+01,2.40E+01
"07/04/2020 17:28:24,46080",-1.47E+01,-2.58E+01,2.75E+01
"07/04/2020 17:28:24,54281",-1.29E+01,-2.02E+01,1.85E+01
"07/04/2020 17:28:24,62481",-7.54E+00,-1.63E+01,1.76E+01
"07/04/2020 17:28:24,70682",-1.11E+01,-2.00E+01,2.17E+01
"07/04/2020 17:28:24,78883",-1.14E+01,-1.99E+01,2.20E+01
"07/04/2020 17:28:24,87084",-1.38E+01,-2.98E+01,3.56E+01
"07/04/2020 17:28:24,95285",-2.64E+01,-5.29E+01,6.18E+01
"07/04/2020 17:28:25,03485",-4.02E+01,-6.89E+01,7.30E+01
"07/04/2020 17:28:25,11686",-3.82E+01,-6.27E+01,6.31E+01
"07/04/2020 17:28:25,19887",-3.41E+01,-6.21E+01,6.70E+01
"07/04/2020 17:28:25,28088",-4.13E+01,-7.50E+01,8.23E+01
"07/04/2020 17:28:25,36288",-4.94E+01,-8.68E+01,9.26E+01
"07/04/2020 17:28:25,44489",-5.40E+01,-9.39E+01,9.90E+01
"07/04/2020 17:28:25,52690",-5.63E+01,-9.80E+01,1.05E+02
"07/04/2020 17:28:25,60891",-6.18E+01,-1.09E+02,1.17E+02
"07/04/2020 17:28:25,69092",-6.76E+01,-1.16E+02,1.22E+02
"07/04/2020 17:28:25,77292",-6.69E+01,-1.15E+02,1.20E+02
"07/04/2020 17:28:25,85493",-6.71E+01,-1.16E+02,1.23E+02
"07/04/2020 17:28:25,93694",-6.92E+01,-1.21E+02,1.29E+02
"07/04/2020 17:28:26,01895",-7.59E+01,-1.35E+02,1.47E+02
"07/04/2020 17:28:26,10095",-8.85E+01,-1.53E+02,1.63E+02
"07/04/2020 17:28:26,18296",-9.16E+01,-1.55E+02,1.61E+02
"07/04/2020 17:28:26,26497",-8.95E+01,-1.53E+02,1.61E+02
"07/04/2020 17:28:26,34698",-9.09E+01,-1.54E+02,1.62E+02
"07/04/2020 17:28:26,42899",-9.07E+01,-1.55E+02,1.63E+02
"07/04/2020 17:28:26,51099",-9.15E+01,-1.57E+02,1.65E+02
"07/04/2020 17:28:26,59300",-9.25E+01,-1.59E+02,1.67E+02
"07/04/2020 17:28:26,67501",-9.40E+01,-1.60E+02,1.68E+02
"07/04/2020 17:28:26,75702",-9.42E+01,-1.60E+02,1.68E+02
"07/04/2020 17:28:26,83902",-9.45E+01,-1.62E+02,1.71E+02
"07/04/2020 17:28:26,92103",-9.60E+01,-1.64E+02,1.72E+02
"07/04/2020 17:28:27,00304",-9.65E+01,-1.64E+02,1.72E+02
"07/04/2020 17:28:27,08505",-9.71E+01,-1.65E+02,1.74E+02
"07/04/2020 17:28:27,16706",-9.66E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,24906",-9.73E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,33107",-9.71E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,41308",-9.68E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,49509",-9.68E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,57709",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,65910",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,74111",-9.68E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,82312",-9.68E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,90513",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:27,98713",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:28,06914",-9.68E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:28,15115",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:28,23316",-9.69E+01,-1.65E+02,1.73E+02
"07/04/2020 17:28:28,31516",-9.71E+01,-1.66E+02,1.74E+02
"07/04/2020 17:28:28,39717",-9.79E+01,-1.66E+02,1.75E+02
"07/04/2020 17:28:28,47918",-9.79E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:28,56119",-9.81E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:28,64320",-9.83E+01,-1.68E+02,1.76E+02
"07/04/2020 17:28:28,72520",-9.84E+01,-1.68E+02,1.75E+02
"07/04/2020 17:28:28,80721",-9.84E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:28,88922",-9.84E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:28,97123",-9.83E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,05323",-9.81E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,13524",-9.80E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,21725",-9.79E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,29926",-9.80E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,38127",-9.79E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,46327",-9.79E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,54528",-9.79E+01,-1.67E+02,1.75E+02
"07/04/2020 17:28:29,62729",-9.79E+01,-1.67E+02,1.75E+02
