waveform,[R1],[R2],[R3]
Input,16_1,16_2,16_3
delta_t,0.081665,0.081665,0.081665
Frequency,12.5,12.5,12.5
Scaling,3921.568604,3921.568604,3921.568604
,,,
Date        Time,Y[R1],Y[R2],Y[R3]
24/03/2020 16:57:39.17522,-1.79E+02,-2.59E+02,2.87E+02
24/03/2020 16:57:39.25689,-1.79E+02,-2.59E+02,2.87E+02
24/03/2020 16:57:39.33855,-1.78E+02,-2.58E+02,2.87E+02
24/03/2020 16:57:39.42022,-1.78E+02,-2.58E+02,2.87E+02
24/03/2020 16:57:39.50188,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.58355,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.66521,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.74688,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.82855,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.91021,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:39.99188,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.07354,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.15521,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.23687,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.31854,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.40020,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.48187,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.56353,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.64520,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.72686,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.80853,-1.78E+02,-2.58E+02,2.86E+02
24/03/2020 16:57:40.89020,-1.78E+02,-2.57E+02,2.86E+02
24/03/2020 16:57:40.97186,-1.78E+02,-2.57E+02,2.86E+02
24/03/2020 16:57:41.05353,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.13519,-1.78E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.21686,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.29852,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.38019,-1.78E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.46185,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.54352,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.62518,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.70685,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.78851,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.87018,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:41.95185,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.03351,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.11518,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.19684,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.27851,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.36017,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.44184,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.52350,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.60517,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.68683,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.76850,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.85016,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:42.93183,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.01350,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.09516,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.17683,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.25849,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.34016,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.42182,-1.77E+02,-2.56E+02,2.85E+02
24/03/2020 16:57:43.50349,-1.77E+02,-2.56E+02,2.85E+02
24/03/2020 16:57:43.58515,-1.77E+02,-2.56E+02,2.85E+02
24/03/2020 16:57:43.66682,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.74848,-1.77E+02,-2.57E+02,2.85E+02
24/03/2020 16:57:43.83015,-1.77E+02,-2.56E+02,2.85E+02
24/03/2020 16:57:43.91181,-1.77E+02,-2.56E+02,2.85E+02
24/03/2020 16:57:43.99348,-1.77E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.07515,-1.77E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.15681,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.23848,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.32014,-1.77E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.40181,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.48347,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.56514,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.64680,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.72847,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.81013,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.89180,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:44.97346,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.05513,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.13679,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.21846,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.30013,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.38179,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.46346,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.54512,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.62679,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.70845,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.79012,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.87178,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:45.95345,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.03511,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.11678,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.19844,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.28011,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.36178,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.44344,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.52511,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.60677,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.68844,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.77010,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.85177,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:46.93343,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:47.01510,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:47.09676,-1.76E+02,-2.56E+02,2.84E+02
24/03/2020 16:57:47.17843,-1.76E+02,-2.55E+02,2.84E+02
24/03/2020 16:57:47.26009,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:47.34176,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.42343,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.50509,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.58676,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.66842,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.75009,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.83175,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:47.91342,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:47.99508,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.07675,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.15841,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.24008,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:48.32174,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.40341,-1.76E+02,-2.55E+02,2.84E+02
24/03/2020 16:57:48.48508,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:48.56674,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:48.64841,-1.76E+02,-2.56E+02,2.83E+02
24/03/2020 16:57:48.73007,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.81174,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.89340,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:48.97507,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.05673,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.13840,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.22006,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.30173,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.38339,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.46506,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.54672,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.62839,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.71006,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.79172,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.87339,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:49.95505,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.03672,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.11838,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.20005,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.28171,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.36338,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.44504,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.52671,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.60837,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.69004,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.77171,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.85337,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:50.93504,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.01670,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.09837,-1.76E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.18003,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.26170,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.34336,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.42503,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.50669,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.58836,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.67002,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.75169,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.83336,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.91502,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:51.99669,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.07835,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.16002,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.24168,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.32335,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.40501,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.48668,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.56834,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.65001,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.73167,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.81334,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.89501,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:52.97667,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.05834,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.14000,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.22167,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.30333,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.38500,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.46666,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:53.54833,-1.75E+02,-2.55E+02,2.82E+02
24/03/2020 16:57:53.62999,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:53.71166,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:53.79332,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:53.87499,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:53.95665,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:54.03832,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.11999,-1.75E+02,-2.55E+02,2.82E+02
24/03/2020 16:57:54.20165,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:54.28332,-1.75E+02,-2.55E+02,2.83E+02
24/03/2020 16:57:54.36498,-1.75E+02,-2.55E+02,2.82E+02
24/03/2020 16:57:54.44665,-1.75E+02,-2.55E+02,2.82E+02
24/03/2020 16:57:54.52831,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.60998,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.69164,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.77331,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.85497,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:54.93664,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.01830,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.09997,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.18164,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.26330,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.34497,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.42663,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.50830,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.58996,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.67163,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.75329,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.83496,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.91662,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:55.99829,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.07995,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.16162,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.24329,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.32495,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.40662,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.48828,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.56995,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.65161,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.73328,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.81494,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.89661,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:56.97827,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.05994,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.14160,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.22327,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.30494,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.38660,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.46827,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.54993,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.63160,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.71326,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.79493,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.87659,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:57.95826,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.03992,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.12159,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.20325,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.28492,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.36658,-1.75E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.44825,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.52992,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.61158,-1.74E+02,-2.54E+02,2.82E+02
24/03/2020 16:57:58.69325,-1.74E+02,-2.53E+02,2.81E+02
24/03/2020 16:57:58.77491,-1.73E+02,-2.49E+02,2.73E+02
24/03/2020 16:57:58.85658,-1.61E+02,-2.27E+02,2.43E+02
24/03/2020 16:57:58.93824,-1.34E+02,-1.82E+02,1.87E+02
24/03/2020 16:57:59.01991,-9.66E+01,-1.32E+02,1.39E+02
24/03/2020 16:57:59.10157,-7.95E+01,-1.15E+02,1.28E+02
24/03/2020 16:57:59.18324,-7.77E+01,-1.13E+02,1.24E+02
24/03/2020 16:57:59.26490,-6.99E+01,-9.83E+01,1.04E+02
24/03/2020 16:57:59.34657,-5.40E+01,-7.33E+01,7.44E+01
24/03/2020 16:57:59.42823,-3.42E+01,-4.42E+01,4.05E+01
24/03/2020 16:57:59.50990,-1.01E+01,-7.29E+00,2.01E+00
24/03/2020 16:57:59.59157,6.53E+00,7.04E+00,-4.65E+00
24/03/2020 16:57:59.67323,0.00E+00,-5.91E+00,1.09E+01
24/03/2020 16:57:59.75490,-5.53E+00,-8.55E+00,7.16E+00
24/03/2020 16:57:59.83656,3.27E+00,5.28E+00,-7.04E+00
24/03/2020 16:57:59.91823,6.79E+00,5.40E+00,-1.51E+00
24/03/2020 16:57:59.99989,-5.03E-01,-5.28E+00,7.79E+00
24/03/2020 16:58:00.08156,-1.26E+00,-2.51E+00,1.01E+00
24/03/2020 16:58:00.16322,4.90E+00,5.78E+00,-5.15E+00
24/03/2020 16:58:00.24489,4.02E+00,1.26E+00,2.01E+00
24/03/2020 16:58:00.32655,-6.28E-01,-4.02E+00,4.90E+00
24/03/2020 16:58:00.40822,1.13E+00,6.28E-01,-1.88E+00
24/03/2020 16:58:00.48988,5.15E+00,4.90E+00,-3.77E+00
24/03/2020 16:58:00.57155,3.27E+00,8.80E-01,1.26E+00
24/03/2020 16:58:00.65322,1.01E+00,-1.01E+00,1.38E+00
24/03/2020 16:58:00.73488,3.14E+00,2.76E+00,-3.39E+00
24/03/2020 16:58:00.81655,5.03E+00,4.15E+00,-2.64E+00
24/03/2020 16:58:00.89821,3.02E+00,7.54E-01,1.01E+00
24/03/2020 16:58:00.97988,1.76E+00,3.77E-01,-3.77E-01
24/03/2020 16:58:01.06154,3.64E+00,3.52E+00,-3.14E+00
24/03/2020 16:58:01.14321,4.27E+00,2.89E+00,-1.63E+00
24/03/2020 16:58:01.22487,2.51E+00,6.28E-01,6.28E-01
24/03/2020 16:58:01.30654,2.51E+00,1.51E+00,-1.26E+00
24/03/2020 16:58:01.38820,4.15E+00,3.52E+00,-2.89E+00
24/03/2020 16:58:01.46987,3.77E+00,2.26E+00,-8.80E-01
24/03/2020 16:58:01.55153,2.64E+00,8.80E-01,-1.26E-01
24/03/2020 16:58:01.63320,3.14E+00,2.14E+00,-2.01E+00
24/03/2020 16:58:01.71487,4.02E+00,2.89E+00,-2.01E+00
24/03/2020 16:58:01.79653,3.14E+00,1.63E+00,-3.77E-01
24/03/2020 16:58:01.87820,2.76E+00,1.13E+00,-7.54E-01
24/03/2020 16:58:01.95986,3.52E+00,2.51E+00,-2.01E+00
24/03/2020 16:58:02.04153,3.90E+00,2.51E+00,-1.51E+00
24/03/2020 16:58:02.12319,3.02E+00,1.26E+00,-3.77E-01
24/03/2020 16:58:02.20486,3.02E+00,1.63E+00,-1.13E+00
24/03/2020 16:58:02.28652,3.52E+00,2.39E+00,-1.88E+00
24/03/2020 16:58:02.36819,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:02.44985,3.14E+00,1.63E+00,-8.80E-01
24/03/2020 16:58:02.53152,3.27E+00,1.63E+00,-1.26E+00
24/03/2020 16:58:02.61318,3.52E+00,2.39E+00,-1.63E+00
24/03/2020 16:58:02.69485,3.39E+00,2.01E+00,-1.13E+00
24/03/2020 16:58:02.77651,3.14E+00,1.76E+00,-1.13E+00
24/03/2020 16:58:02.85818,3.39E+00,2.14E+00,-1.51E+00
24/03/2020 16:58:02.93985,3.52E+00,2.14E+00,-1.63E+00
24/03/2020 16:58:03.02151,3.14E+00,1.63E+00,-8.80E-01
24/03/2020 16:58:03.10318,3.02E+00,1.88E+00,-1.38E+00
24/03/2020 16:58:03.18484,3.52E+00,2.01E+00,-1.51E+00
24/03/2020 16:58:03.26651,3.27E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:03.34817,3.14E+00,1.88E+00,-1.13E+00
24/03/2020 16:58:03.42984,3.14E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:03.51150,3.39E+00,2.26E+00,-1.51E+00
24/03/2020 16:58:03.59317,3.39E+00,1.88E+00,-1.13E+00
24/03/2020 16:58:03.67483,3.39E+00,2.01E+00,-1.13E+00
24/03/2020 16:58:03.75650,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:03.83816,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:03.91983,3.27E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:04.00150,3.27E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:04.08316,3.27E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:04.16483,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:04.24649,3.39E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:04.32816,3.27E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:04.40982,3.27E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:04.49149,3.39E+00,2.01E+00,-1.13E+00
24/03/2020 16:58:04.57315,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:04.65482,3.39E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:04.73648,3.39E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:04.81815,3.27E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:04.89981,3.14E+00,2.14E+00,-1.13E+00
24/03/2020 16:58:04.98148,3.27E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:05.06315,3.27E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:05.14481,3.39E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:05.22648,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:05.30814,3.39E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:05.38981,3.27E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:05.47147,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:05.55314,3.39E+00,2.14E+00,-1.13E+00
24/03/2020 16:58:05.63480,3.52E+00,1.88E+00,-1.38E+00
24/03/2020 16:58:05.71647,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:05.79813,3.39E+00,2.01E+00,-1.13E+00
24/03/2020 16:58:05.87980,3.39E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:05.96146,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:06.04313,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:06.12480,3.39E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:06.20646,3.39E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:06.28813,3.39E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:06.36979,3.52E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:06.45146,3.64E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:06.53312,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:06.61479,3.52E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:06.69645,3.52E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:06.77812,3.52E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:06.85978,3.52E+00,2.14E+00,-1.51E+00
24/03/2020 16:58:06.94145,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.02311,3.64E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.10478,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.18644,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.26811,3.52E+00,2.26E+00,-1.38E+00
24/03/2020 16:58:07.34978,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.43144,3.52E+00,2.14E+00,-1.13E+00
24/03/2020 16:58:07.51311,3.52E+00,2.01E+00,-1.26E+00
24/03/2020 16:58:07.59477,3.52E+00,2.01E+00,-1.38E+00
24/03/2020 16:58:07.67644,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.75810,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:07.83977,3.52E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:07.92143,3.39E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:08.00310,3.39E+00,1.88E+00,-1.26E+00
24/03/2020 16:58:08.08476,3.52E+00,1.88E+00,-1.38E+00
24/03/2020 16:58:08.16643,3.64E+00,2.14E+00,-1.38E+00
24/03/2020 16:58:08.24809,3.52E+00,2.14E+00,-1.26E+00
24/03/2020 16:58:08.32976,3.39E+00,2.01E+00,-1.26E+00
